[14:30:19.362] [INFO   ] thread main starting.
[14:30:19.378] [SEVERE ] cannot read configuration file config.properties trying from resources.
[14:30:19.384] [SEVERE ] configuration file was loaded from resources directory.
[14:30:20.702] [INFO   ] thread dealer starting.
[14:30:20.707] [INFO   ] thread dealer starting.
[14:30:30.915] [SEVERE ] updating countdown to 51023
[14:30:30.915] [SEVERE ] updating countdown to 51023
[14:30:30.915] [SEVERE ] updating countdown to 51023
[14:30:30.915] [SEVERE ] updating countdown to 51023
[14:30:30.915] [SEVERE ] updating countdown to 51023
[14:30:30.916] [SEVERE ] updating countdown to 51022
[14:30:30.916] [SEVERE ] updating countdown to 51022
[14:30:30.916] [SEVERE ] updating countdown to 51022
[14:30:30.916] [SEVERE ] updating countdown to 51022
[14:30:30.917] [SEVERE ] updating countdown to 51021
[14:30:30.917] [SEVERE ] updating countdown to 51021
[14:30:30.918] [SEVERE ] updating countdown to 51020
[14:30:30.918] [SEVERE ] updating countdown to 51020
[14:30:30.919] [SEVERE ] updating countdown to 51019
[14:30:30.920] [SEVERE ] updating countdown to 51018
[14:30:30.920] [SEVERE ] updating countdown to 51018
[14:30:30.920] [SEVERE ] updating countdown to 51018
[14:30:30.921] [SEVERE ] updating countdown to 51017
[14:30:30.921] [SEVERE ] updating countdown to 51017
[14:30:30.921] [SEVERE ] updating countdown to 51017
[14:30:30.921] [SEVERE ] updating countdown to 51017
[14:30:30.921] [SEVERE ] updating countdown to 51017
[14:30:30.921] [SEVERE ] updating countdown to 51017
[14:30:30.922] [SEVERE ] updating countdown to 51016
[14:30:30.922] [SEVERE ] updating countdown to 51016
[14:30:30.922] [SEVERE ] updating countdown to 51016
[14:30:30.922] [SEVERE ] updating countdown to 51016
[14:30:30.922] [SEVERE ] updating countdown to 51016
[14:30:30.922] [SEVERE ] updating countdown to 51016
[14:30:30.923] [SEVERE ] updating countdown to 51015
[14:30:30.923] [SEVERE ] updating countdown to 51015
[14:30:30.923] [SEVERE ] updating countdown to 51015
[14:30:30.923] [SEVERE ] updating countdown to 51015
[14:30:30.923] [SEVERE ] updating countdown to 51015
[14:30:30.923] [SEVERE ] updating countdown to 51015
[14:30:30.924] [SEVERE ] updating countdown to 51014
[14:30:30.924] [SEVERE ] updating countdown to 51014
[14:30:30.924] [SEVERE ] updating countdown to 51014
[14:30:30.924] [SEVERE ] updating countdown to 51014
[14:30:30.924] [SEVERE ] updating countdown to 51014
[14:30:30.924] [SEVERE ] updating countdown to 51014
[14:30:30.924] [SEVERE ] updating countdown to 51014
[14:30:30.925] [SEVERE ] updating countdown to 51013
[14:30:30.925] [SEVERE ] updating countdown to 51013
[14:30:30.925] [SEVERE ] updating countdown to 51013
[14:30:30.925] [SEVERE ] updating countdown to 51013
[14:30:30.925] [SEVERE ] updating countdown to 51013
[14:30:30.925] [SEVERE ] updating countdown to 51013
[14:30:30.926] [SEVERE ] updating countdown to 51012
[14:30:30.926] [SEVERE ] updating countdown to 51012
[14:30:30.926] [SEVERE ] updating countdown to 51012
[14:30:30.926] [SEVERE ] updating countdown to 51012
[14:30:30.926] [SEVERE ] updating countdown to 51012
[14:30:30.926] [SEVERE ] updating countdown to 51012
[14:30:30.926] [SEVERE ] updating countdown to 51012
[14:30:30.927] [SEVERE ] updating countdown to 51011
[14:30:30.927] [SEVERE ] updating countdown to 51011
[14:30:30.927] [SEVERE ] updating countdown to 51011
[14:30:30.927] [SEVERE ] updating countdown to 51011
[14:30:30.927] [SEVERE ] updating countdown to 51011
[14:30:30.927] [SEVERE ] updating countdown to 51011
[14:30:30.928] [SEVERE ] updating countdown to 51010
[14:30:30.928] [SEVERE ] updating countdown to 51010
[14:30:30.928] [SEVERE ] updating countdown to 51010
[14:30:30.928] [SEVERE ] updating countdown to 51010
[14:30:30.928] [SEVERE ] updating countdown to 51010
[14:30:30.928] [SEVERE ] updating countdown to 51010
[14:30:30.928] [SEVERE ] updating countdown to 51010
[14:30:30.929] [SEVERE ] updating countdown to 51009
[14:30:30.929] [SEVERE ] updating countdown to 51009
[14:30:30.929] [SEVERE ] updating countdown to 51009
[14:30:30.929] [SEVERE ] updating countdown to 51009
[14:30:30.929] [SEVERE ] updating countdown to 51009
[14:30:30.929] [SEVERE ] updating countdown to 51009
[14:30:30.929] [SEVERE ] updating countdown to 51009
[14:30:30.930] [SEVERE ] updating countdown to 51008
[14:30:30.930] [SEVERE ] updating countdown to 51008
[14:30:30.930] [SEVERE ] updating countdown to 51008
[14:30:30.930] [SEVERE ] updating countdown to 51008
[14:30:30.930] [SEVERE ] updating countdown to 51008
[14:30:30.930] [SEVERE ] updating countdown to 51008
[14:30:30.931] [SEVERE ] updating countdown to 51007
[14:30:30.931] [SEVERE ] updating countdown to 51007
[14:30:30.931] [SEVERE ] updating countdown to 51007
[14:30:30.931] [SEVERE ] updating countdown to 51007
[14:30:30.931] [SEVERE ] updating countdown to 51007
[14:30:30.931] [SEVERE ] updating countdown to 51007
[14:30:30.931] [SEVERE ] updating countdown to 51007
[14:30:30.932] [SEVERE ] updating countdown to 51006
[14:30:30.932] [SEVERE ] updating countdown to 51006
[14:30:30.932] [SEVERE ] updating countdown to 51006
[14:30:30.932] [SEVERE ] updating countdown to 51006
[14:30:30.932] [SEVERE ] updating countdown to 51006
[14:30:30.932] [SEVERE ] updating countdown to 51006
[14:30:30.933] [SEVERE ] updating countdown to 51005
[14:30:30.933] [SEVERE ] updating countdown to 51005
[14:30:30.933] [SEVERE ] updating countdown to 51005
[14:30:30.933] [SEVERE ] updating countdown to 51005
[14:30:30.934] [SEVERE ] updating countdown to 51004
[14:30:30.934] [SEVERE ] updating countdown to 51004
[14:30:30.935] [SEVERE ] updating countdown to 51003
[14:30:30.936] [SEVERE ] updating countdown to 51002
[14:30:30.936] [SEVERE ] updating countdown to 51002
[14:30:30.936] [SEVERE ] updating countdown to 51002
[14:30:30.937] [SEVERE ] updating countdown to 51001
[14:30:30.937] [SEVERE ] updating countdown to 51001
[14:30:30.937] [SEVERE ] updating countdown to 51001
[14:30:30.937] [SEVERE ] updating countdown to 51001
[14:30:30.938] [SEVERE ] updating countdown to 51000
[14:30:30.938] [SEVERE ] updating countdown to 51000
[14:30:30.938] [SEVERE ] updating countdown to 51000
[14:30:30.938] [SEVERE ] updating countdown to 51000
[14:30:30.938] [SEVERE ] updating countdown to 51000
[14:30:30.938] [SEVERE ] updating countdown to 51000
[14:30:30.939] [SEVERE ] updating countdown to 50999
[14:30:30.939] [SEVERE ] updating countdown to 50999
[14:30:30.939] [SEVERE ] updating countdown to 50999
[14:30:30.939] [SEVERE ] updating countdown to 50999
[14:30:30.939] [SEVERE ] updating countdown to 50999
[14:30:30.940] [SEVERE ] updating countdown to 50998
[14:30:30.940] [SEVERE ] updating countdown to 50998
[14:30:30.940] [SEVERE ] updating countdown to 50998
[14:30:30.940] [SEVERE ] updating countdown to 50998
[14:30:30.940] [SEVERE ] updating countdown to 50998
[14:30:30.941] [SEVERE ] updating countdown to 50997
[14:30:30.941] [SEVERE ] updating countdown to 50997
[14:30:30.941] [SEVERE ] updating countdown to 50997
[14:30:30.941] [SEVERE ] updating countdown to 50997
[14:30:30.941] [SEVERE ] updating countdown to 50997
[14:30:30.941] [SEVERE ] updating countdown to 50997
[14:30:30.942] [SEVERE ] updating countdown to 50996
[14:30:30.942] [SEVERE ] updating countdown to 50996
[14:30:30.942] [SEVERE ] updating countdown to 50996
[14:30:30.942] [SEVERE ] updating countdown to 50996
[14:30:30.942] [SEVERE ] updating countdown to 50996
[14:30:30.942] [SEVERE ] updating countdown to 50996
[14:30:30.943] [SEVERE ] updating countdown to 50995
[14:30:30.943] [SEVERE ] updating countdown to 50995
[14:30:30.943] [SEVERE ] updating countdown to 50995
[14:30:30.943] [SEVERE ] updating countdown to 50995
[14:30:30.943] [SEVERE ] updating countdown to 50995
[14:30:30.943] [SEVERE ] updating countdown to 50995
[14:30:30.944] [SEVERE ] updating countdown to 50994
[14:30:30.944] [SEVERE ] updating countdown to 50994
[14:30:30.944] [SEVERE ] updating countdown to 50994
[14:30:30.944] [SEVERE ] updating countdown to 50994
[14:30:30.944] [SEVERE ] updating countdown to 50994
[14:30:30.944] [SEVERE ] updating countdown to 50994
[14:30:30.944] [SEVERE ] updating countdown to 50994
[14:30:30.945] [SEVERE ] updating countdown to 50993
[14:30:30.945] [SEVERE ] updating countdown to 50993
[14:30:30.945] [SEVERE ] updating countdown to 50993
[14:30:30.945] [SEVERE ] updating countdown to 50993
[14:30:30.945] [SEVERE ] updating countdown to 50993
[14:30:30.945] [SEVERE ] updating countdown to 50993
[14:30:30.946] [SEVERE ] updating countdown to 50992
[14:30:30.946] [SEVERE ] updating countdown to 50992
[14:30:30.946] [SEVERE ] updating countdown to 50992
[14:30:30.946] [SEVERE ] updating countdown to 50992
[14:30:30.946] [SEVERE ] updating countdown to 50992
[14:30:30.946] [SEVERE ] updating countdown to 50992
[14:30:30.946] [SEVERE ] updating countdown to 50992
[14:30:30.947] [SEVERE ] updating countdown to 50991
[14:30:30.947] [SEVERE ] updating countdown to 50991
[14:30:30.947] [SEVERE ] updating countdown to 50991
[14:30:30.947] [SEVERE ] updating countdown to 50991
[14:30:30.947] [SEVERE ] updating countdown to 50991
[14:30:30.947] [SEVERE ] updating countdown to 50991
[14:30:30.948] [SEVERE ] updating countdown to 50990
[14:30:30.948] [SEVERE ] updating countdown to 50990
[14:30:30.948] [SEVERE ] updating countdown to 50990
[14:30:30.948] [SEVERE ] updating countdown to 50990
[14:30:30.948] [SEVERE ] updating countdown to 50990
[14:30:30.949] [SEVERE ] updating countdown to 50989
[14:30:30.950] [SEVERE ] updating countdown to 50988
[14:30:30.950] [SEVERE ] updating countdown to 50988
[14:30:30.950] [SEVERE ] updating countdown to 50988
[14:30:30.951] [SEVERE ] updating countdown to 50987
[14:30:30.951] [SEVERE ] updating countdown to 50987
[14:30:30.952] [SEVERE ] updating countdown to 50986
[14:30:30.952] [SEVERE ] updating countdown to 50986
[14:30:30.952] [SEVERE ] updating countdown to 50986
[14:30:30.953] [SEVERE ] updating countdown to 50985
[14:30:30.953] [SEVERE ] updating countdown to 50985
[14:30:30.953] [SEVERE ] updating countdown to 50985
[14:30:30.953] [SEVERE ] updating countdown to 50985
[14:30:30.953] [SEVERE ] updating countdown to 50985
[14:30:30.954] [SEVERE ] updating countdown to 50984
[14:30:30.954] [SEVERE ] updating countdown to 50984
[14:30:30.954] [SEVERE ] updating countdown to 50984
[14:30:30.954] [SEVERE ] updating countdown to 50984
[14:30:30.954] [SEVERE ] updating countdown to 50984
[14:30:30.954] [SEVERE ] updating countdown to 50984
[14:30:30.955] [SEVERE ] updating countdown to 50983
[14:30:30.955] [SEVERE ] updating countdown to 50983
[14:30:30.955] [SEVERE ] updating countdown to 50983
[14:30:30.955] [SEVERE ] updating countdown to 50983
[14:30:30.955] [SEVERE ] updating countdown to 50983
[14:30:30.955] [SEVERE ] updating countdown to 50983
[14:30:30.956] [SEVERE ] updating countdown to 50982
[14:30:30.956] [SEVERE ] updating countdown to 50982
[14:30:30.956] [SEVERE ] updating countdown to 50982
[14:30:30.956] [SEVERE ] updating countdown to 50982
[14:30:30.956] [SEVERE ] updating countdown to 50982
[14:30:30.956] [SEVERE ] updating countdown to 50982
[14:30:30.956] [SEVERE ] updating countdown to 50982
[14:30:30.957] [SEVERE ] updating countdown to 50981
[14:30:30.957] [SEVERE ] updating countdown to 50981
[14:30:30.957] [SEVERE ] updating countdown to 50981
[14:30:30.957] [SEVERE ] updating countdown to 50981
[14:30:30.957] [SEVERE ] updating countdown to 50981
[14:30:30.957] [SEVERE ] updating countdown to 50981
[14:30:30.957] [SEVERE ] updating countdown to 50981
[14:30:30.958] [SEVERE ] updating countdown to 50980
[14:30:30.958] [SEVERE ] updating countdown to 50980
[14:30:30.958] [SEVERE ] updating countdown to 50980
[14:30:30.958] [SEVERE ] updating countdown to 50980
[14:30:30.958] [SEVERE ] updating countdown to 50980
[14:30:30.958] [SEVERE ] updating countdown to 50980
[14:30:30.959] [SEVERE ] updating countdown to 50979
[14:30:30.959] [SEVERE ] updating countdown to 50979
[14:30:30.959] [SEVERE ] updating countdown to 50979
[14:30:30.959] [SEVERE ] updating countdown to 50979
[14:30:30.959] [SEVERE ] updating countdown to 50979
[14:30:30.959] [SEVERE ] updating countdown to 50979
[14:30:30.959] [SEVERE ] updating countdown to 50979
[14:30:30.960] [SEVERE ] updating countdown to 50978
[14:30:30.960] [SEVERE ] updating countdown to 50978
[14:30:30.960] [SEVERE ] updating countdown to 50978
[14:30:30.960] [SEVERE ] updating countdown to 50978
[14:30:30.960] [SEVERE ] updating countdown to 50978
[14:30:30.960] [SEVERE ] updating countdown to 50978
[14:30:30.961] [SEVERE ] updating countdown to 50977
[14:30:30.961] [SEVERE ] updating countdown to 50977
[14:30:30.961] [SEVERE ] updating countdown to 50977
[14:30:30.961] [SEVERE ] updating countdown to 50977
[14:30:30.961] [SEVERE ] updating countdown to 50977
[14:30:30.961] [SEVERE ] updating countdown to 50977
[14:30:30.961] [SEVERE ] updating countdown to 50977
[14:30:30.962] [SEVERE ] updating countdown to 50976
[14:30:30.962] [SEVERE ] updating countdown to 50976
[14:30:30.962] [SEVERE ] updating countdown to 50976
[14:30:30.962] [SEVERE ] updating countdown to 50976
[14:30:30.962] [SEVERE ] updating countdown to 50976
[14:30:30.962] [SEVERE ] updating countdown to 50976
[14:30:30.963] [SEVERE ] updating countdown to 50975
[14:30:30.963] [SEVERE ] updating countdown to 50975
[14:30:30.963] [SEVERE ] updating countdown to 50975
[14:30:30.963] [SEVERE ] updating countdown to 50975
[14:30:30.963] [SEVERE ] updating countdown to 50975
[14:30:30.963] [SEVERE ] updating countdown to 50975
[14:30:30.963] [SEVERE ] updating countdown to 50975
[14:30:30.964] [SEVERE ] updating countdown to 50974
[14:30:30.964] [SEVERE ] updating countdown to 50974
[14:30:30.964] [SEVERE ] updating countdown to 50974
[14:30:30.964] [SEVERE ] updating countdown to 50974
[14:30:30.975] [SEVERE ] updating countdown to 50963
[14:30:30.975] [SEVERE ] updating countdown to 50963
[14:30:30.975] [SEVERE ] updating countdown to 50963
[14:30:30.976] [SEVERE ] updating countdown to 50962
[14:30:30.976] [SEVERE ] updating countdown to 50962
[14:30:30.976] [SEVERE ] updating countdown to 50962
[14:30:30.976] [SEVERE ] updating countdown to 50962
[14:30:30.976] [SEVERE ] updating countdown to 50962
[14:30:30.976] [SEVERE ] updating countdown to 50962
[14:30:30.977] [SEVERE ] updating countdown to 50961
[14:30:30.977] [SEVERE ] updating countdown to 50961
[14:30:30.977] [SEVERE ] updating countdown to 50961
[14:30:30.977] [SEVERE ] updating countdown to 50961
[14:30:30.977] [SEVERE ] updating countdown to 50961
[14:30:30.977] [SEVERE ] updating countdown to 50961
[14:30:30.977] [SEVERE ] updating countdown to 50961
[14:30:30.978] [SEVERE ] updating countdown to 50960
[14:30:30.978] [SEVERE ] updating countdown to 50960
[14:30:30.978] [SEVERE ] updating countdown to 50960
[14:30:30.978] [SEVERE ] updating countdown to 50960
[14:30:30.978] [SEVERE ] updating countdown to 50960
[14:30:30.978] [SEVERE ] updating countdown to 50960
[14:30:30.979] [SEVERE ] updating countdown to 50959
[14:30:30.979] [SEVERE ] updating countdown to 50959
[14:30:30.979] [SEVERE ] updating countdown to 50959
[14:30:30.979] [SEVERE ] updating countdown to 50959
[14:30:30.979] [SEVERE ] updating countdown to 50959
[14:30:30.979] [SEVERE ] updating countdown to 50959
[14:30:30.979] [SEVERE ] updating countdown to 50959
[14:30:30.980] [SEVERE ] updating countdown to 50958
[14:30:30.980] [SEVERE ] updating countdown to 50958
[14:30:30.980] [SEVERE ] updating countdown to 50958
[14:30:30.980] [SEVERE ] updating countdown to 50958
[14:30:30.980] [SEVERE ] updating countdown to 50958
[14:30:30.980] [SEVERE ] updating countdown to 50958
[14:30:30.981] [SEVERE ] updating countdown to 50957
[14:30:30.981] [SEVERE ] updating countdown to 50957
[14:30:30.981] [SEVERE ] updating countdown to 50957
[14:30:30.981] [SEVERE ] updating countdown to 50957
[14:30:30.981] [SEVERE ] updating countdown to 50957
[14:30:30.981] [SEVERE ] updating countdown to 50957
[14:30:30.981] [SEVERE ] updating countdown to 50957
[14:30:30.982] [SEVERE ] updating countdown to 50956
[14:30:30.982] [SEVERE ] updating countdown to 50956
[14:30:30.982] [SEVERE ] updating countdown to 50956
[14:30:30.982] [SEVERE ] updating countdown to 50956
[14:30:30.982] [SEVERE ] updating countdown to 50956
[14:30:30.982] [SEVERE ] updating countdown to 50956
[14:30:30.983] [SEVERE ] updating countdown to 50955
[14:30:30.983] [SEVERE ] updating countdown to 50955
[14:30:30.984] [SEVERE ] updating countdown to 50954
[14:30:30.984] [SEVERE ] updating countdown to 50954
[14:30:30.985] [SEVERE ] updating countdown to 50953
[14:30:30.985] [SEVERE ] updating countdown to 50953
[14:30:30.986] [SEVERE ] updating countdown to 50952
[14:30:30.986] [SEVERE ] updating countdown to 50952
[14:30:30.986] [SEVERE ] updating countdown to 50952
[14:30:30.987] [SEVERE ] updating countdown to 50951
[14:30:30.987] [SEVERE ] updating countdown to 50951
[14:30:30.987] [SEVERE ] updating countdown to 50951
[14:30:30.987] [SEVERE ] updating countdown to 50951
[14:30:30.987] [SEVERE ] updating countdown to 50951
[14:30:30.988] [SEVERE ] updating countdown to 50950
[14:30:30.988] [SEVERE ] updating countdown to 50950
[14:30:30.988] [SEVERE ] updating countdown to 50950
[14:30:30.988] [SEVERE ] updating countdown to 50950
[14:30:30.988] [SEVERE ] updating countdown to 50950
[14:30:30.988] [SEVERE ] updating countdown to 50950
[14:30:30.988] [SEVERE ] updating countdown to 50950
[14:30:30.989] [SEVERE ] updating countdown to 50949
[14:30:30.989] [SEVERE ] updating countdown to 50949
[14:30:30.989] [SEVERE ] updating countdown to 50949
[14:30:30.989] [SEVERE ] updating countdown to 50949
[14:30:30.989] [SEVERE ] updating countdown to 50949
[14:30:30.990] [SEVERE ] updating countdown to 50948
[14:30:30.990] [SEVERE ] updating countdown to 50948
[14:30:30.990] [SEVERE ] updating countdown to 50948
[14:30:30.990] [SEVERE ] updating countdown to 50948
[14:30:30.990] [SEVERE ] updating countdown to 50948
[14:30:30.991] [SEVERE ] updating countdown to 50947
[14:30:30.991] [SEVERE ] updating countdown to 50947
[14:30:30.991] [SEVERE ] updating countdown to 50947
[14:30:30.991] [SEVERE ] updating countdown to 50947
[14:30:30.991] [SEVERE ] updating countdown to 50947
[14:30:30.991] [SEVERE ] updating countdown to 50947
[14:30:30.992] [SEVERE ] updating countdown to 50946
[14:30:30.992] [SEVERE ] updating countdown to 50946
[14:30:30.992] [SEVERE ] updating countdown to 50946
[14:30:30.992] [SEVERE ] updating countdown to 50946
[14:30:30.992] [SEVERE ] updating countdown to 50946
[14:30:30.993] [SEVERE ] updating countdown to 50945
[14:30:30.993] [SEVERE ] updating countdown to 50945
[14:30:30.993] [SEVERE ] updating countdown to 50945
[14:30:30.993] [SEVERE ] updating countdown to 50945
[14:30:30.993] [SEVERE ] updating countdown to 50945
[14:30:30.993] [SEVERE ] updating countdown to 50945
[14:30:30.994] [SEVERE ] updating countdown to 50944
[14:30:30.994] [SEVERE ] updating countdown to 50944
[14:30:30.994] [SEVERE ] updating countdown to 50944
[14:30:30.994] [SEVERE ] updating countdown to 50944
[14:30:30.994] [SEVERE ] updating countdown to 50944
[14:30:30.995] [SEVERE ] updating countdown to 50943
[14:30:30.995] [SEVERE ] updating countdown to 50943
[14:30:30.995] [SEVERE ] updating countdown to 50943
[14:30:30.995] [SEVERE ] updating countdown to 50943
[14:30:30.995] [SEVERE ] updating countdown to 50943
[14:30:30.995] [SEVERE ] updating countdown to 50943
[14:30:30.996] [SEVERE ] updating countdown to 50942
[14:30:30.996] [SEVERE ] updating countdown to 50942
[14:30:30.996] [SEVERE ] updating countdown to 50942
[14:30:30.996] [SEVERE ] updating countdown to 50942
[14:30:30.996] [SEVERE ] updating countdown to 50942
[14:30:30.997] [SEVERE ] updating countdown to 50941
[14:30:30.997] [SEVERE ] updating countdown to 50941
[14:30:30.997] [SEVERE ] updating countdown to 50941
[14:30:30.997] [SEVERE ] updating countdown to 50941
[14:30:30.997] [SEVERE ] updating countdown to 50941
[14:30:30.998] [SEVERE ] updating countdown to 50940
[14:30:30.998] [SEVERE ] updating countdown to 50940
[14:30:30.998] [SEVERE ] updating countdown to 50940
[14:30:30.998] [SEVERE ] updating countdown to 50940
[14:30:30.998] [SEVERE ] updating countdown to 50940
[14:30:30.998] [SEVERE ] updating countdown to 50940
[14:30:30.999] [SEVERE ] updating countdown to 50939
[14:30:30.999] [SEVERE ] updating countdown to 50939
[14:30:30.999] [SEVERE ] updating countdown to 50939
[14:30:30.999] [SEVERE ] updating countdown to 50939
[14:30:31.000] [SEVERE ] updating countdown to 50938
[14:30:31.001] [SEVERE ] updating countdown to 50937
[14:30:31.000] [SEVERE ] key 81 was pressed by player 1
[14:30:31.002] [SEVERE ] updating countdown to 50936
[14:30:31.003] [SEVERE ] updating countdown to 50935
[14:30:31.004] [SEVERE ] updating countdown to 50934
[14:30:31.004] [SEVERE ] updating countdown to 50934
[14:30:31.004] [SEVERE ] updating countdown to 50934
[14:30:31.004] [SEVERE ] updating countdown to 50934
[14:30:31.005] [SEVERE ] updating countdown to 50933
[14:30:31.005] [SEVERE ] updating countdown to 50933
[14:30:31.005] [SEVERE ] updating countdown to 50933
[14:30:31.005] [SEVERE ] updating countdown to 50933
[14:30:31.005] [SEVERE ] updating countdown to 50933
[14:30:31.006] [SEVERE ] updating countdown to 50932
[14:30:31.006] [SEVERE ] updating countdown to 50932
[14:30:31.006] [SEVERE ] updating countdown to 50932
[14:30:31.006] [SEVERE ] updating countdown to 50932
[14:30:31.006] [SEVERE ] updating countdown to 50932
[14:30:31.006] [SEVERE ] updating countdown to 50932
[14:30:31.007] [SEVERE ] updating countdown to 50931
[14:30:31.007] [SEVERE ] updating countdown to 50931
[14:30:31.007] [SEVERE ] updating countdown to 50931
[14:30:31.007] [SEVERE ] updating countdown to 50931
[14:30:31.007] [SEVERE ] updating countdown to 50931
[14:30:31.007] [SEVERE ] updating countdown to 50931
[14:30:31.007] [SEVERE ] updating countdown to 50931
[14:30:31.008] [SEVERE ] updating countdown to 50930
[14:30:31.008] [SEVERE ] updating countdown to 50930
[14:30:31.008] [SEVERE ] updating countdown to 50930
[14:30:31.008] [SEVERE ] updating countdown to 50930
[14:30:31.008] [SEVERE ] updating countdown to 50930
[14:30:31.008] [SEVERE ] updating countdown to 50930
[14:30:31.008] [SEVERE ] updating countdown to 50930
[14:30:31.009] [SEVERE ] updating countdown to 50929
[14:30:31.009] [SEVERE ] updating countdown to 50929
[14:30:31.009] [SEVERE ] updating countdown to 50929
[14:30:31.009] [SEVERE ] updating countdown to 50929
[14:30:31.009] [SEVERE ] updating countdown to 50929
[14:30:31.009] [SEVERE ] updating countdown to 50929
[14:30:31.010] [SEVERE ] updating countdown to 50928
[14:30:31.010] [SEVERE ] updating countdown to 50928
[14:30:31.010] [SEVERE ] updating countdown to 50928
[14:30:31.010] [SEVERE ] updating countdown to 50928
[14:30:31.010] [SEVERE ] updating countdown to 50928
[14:30:31.010] [SEVERE ] updating countdown to 50928
[14:30:31.010] [SEVERE ] updating countdown to 50928
[14:30:31.011] [SEVERE ] updating countdown to 50927
[14:30:31.011] [SEVERE ] updating countdown to 50927
[14:30:31.011] [SEVERE ] updating countdown to 50927
[14:30:31.011] [SEVERE ] updating countdown to 50927
[14:30:31.011] [SEVERE ] updating countdown to 50927
[14:30:31.011] [SEVERE ] updating countdown to 50927
[14:30:31.011] [SEVERE ] updating countdown to 50927
[14:30:31.012] [SEVERE ] updating countdown to 50926
[14:30:31.012] [SEVERE ] updating countdown to 50926
[14:30:31.012] [SEVERE ] updating countdown to 50926
[14:30:31.012] [SEVERE ] updating countdown to 50926
[14:30:31.012] [SEVERE ] updating countdown to 50926
[14:30:31.012] [SEVERE ] updating countdown to 50926
[14:30:31.013] [SEVERE ] updating countdown to 50925
[14:30:31.013] [SEVERE ] updating countdown to 50925
[14:30:31.013] [SEVERE ] updating countdown to 50925
[14:30:31.013] [SEVERE ] updating countdown to 50925
[14:30:31.013] [SEVERE ] updating countdown to 50925
[14:30:31.013] [SEVERE ] updating countdown to 50925
[14:30:31.013] [SEVERE ] updating countdown to 50925
[14:30:31.014] [SEVERE ] updating countdown to 50924
[14:30:31.014] [SEVERE ] updating countdown to 50924
[14:30:31.014] [SEVERE ] updating countdown to 50924
[14:30:31.014] [SEVERE ] updating countdown to 50924
[14:30:31.014] [SEVERE ] updating countdown to 50924
[14:30:31.014] [SEVERE ] updating countdown to 50924
[14:30:31.014] [SEVERE ] updating countdown to 50924
[14:30:31.015] [SEVERE ] updating countdown to 50923
[14:30:31.015] [SEVERE ] updating countdown to 50923
[14:30:31.015] [SEVERE ] updating countdown to 50923
[14:30:31.015] [SEVERE ] updating countdown to 50923
[14:30:31.015] [SEVERE ] updating countdown to 50923
[14:30:31.015] [SEVERE ] updating countdown to 50923
[14:30:31.016] [SEVERE ] updating countdown to 50922
[14:30:31.016] [SEVERE ] updating countdown to 50922
[14:30:31.016] [SEVERE ] updating countdown to 50922
[14:30:31.016] [SEVERE ] updating countdown to 50922
[14:30:31.016] [SEVERE ] updating countdown to 50922
[14:30:31.017] [SEVERE ] updating countdown to 50921
[14:30:31.018] [SEVERE ] updating countdown to 50920
[14:30:31.018] [SEVERE ] updating countdown to 50920
[14:30:31.018] [SEVERE ] updating countdown to 50920
[14:30:31.019] [SEVERE ] updating countdown to 50919
[14:30:31.019] [SEVERE ] updating countdown to 50919
[14:30:31.019] [SEVERE ] updating countdown to 50919
[14:30:31.020] [SEVERE ] updating countdown to 50918
[14:30:31.020] [SEVERE ] updating countdown to 50918
[14:30:31.020] [SEVERE ] updating countdown to 50918
[14:30:31.020] [SEVERE ] updating countdown to 50918
[14:30:31.021] [SEVERE ] updating countdown to 50917
[14:30:31.021] [SEVERE ] updating countdown to 50917
[14:30:31.021] [SEVERE ] updating countdown to 50917
[14:30:31.021] [SEVERE ] updating countdown to 50917
[14:30:31.022] [SEVERE ] updating countdown to 50916
[14:30:31.022] [SEVERE ] updating countdown to 50916
[14:30:31.023] [SEVERE ] updating countdown to 50915
[14:30:31.023] [SEVERE ] updating countdown to 50915
[14:30:31.023] [SEVERE ] updating countdown to 50915
[14:30:31.023] [SEVERE ] updating countdown to 50915
[14:30:31.024] [SEVERE ] updating countdown to 50914
[14:30:31.024] [SEVERE ] updating countdown to 50914
[14:30:31.024] [SEVERE ] updating countdown to 50914
[14:30:31.024] [SEVERE ] updating countdown to 50914
[14:30:31.024] [SEVERE ] updating countdown to 50914
[14:30:31.024] [SEVERE ] updating countdown to 50914
[14:30:31.024] [SEVERE ] updating countdown to 50914
[14:30:31.025] [SEVERE ] updating countdown to 50913
[14:30:31.025] [SEVERE ] updating countdown to 50913
[14:30:31.025] [SEVERE ] updating countdown to 50913
[14:30:31.025] [SEVERE ] updating countdown to 50913
[14:30:31.025] [SEVERE ] updating countdown to 50913
[14:30:31.025] [SEVERE ] updating countdown to 50913
[14:30:31.026] [SEVERE ] updating countdown to 50912
[14:30:31.026] [SEVERE ] updating countdown to 50912
[14:30:31.026] [SEVERE ] updating countdown to 50912
[14:30:31.026] [SEVERE ] updating countdown to 50912
[14:30:31.026] [SEVERE ] updating countdown to 50912
[14:30:31.026] [SEVERE ] updating countdown to 50912
[14:30:31.026] [SEVERE ] updating countdown to 50912
[14:30:31.027] [SEVERE ] updating countdown to 50911
[14:30:31.027] [SEVERE ] updating countdown to 50911
[14:30:31.027] [SEVERE ] updating countdown to 50911
[14:30:31.027] [SEVERE ] updating countdown to 50911
