[14:43:04.836] [INFO   ] thread main starting.
[14:43:04.855] [SEVERE ] cannot read configuration file config.properties trying from resources.
[14:43:04.863] [SEVERE ] configuration file was loaded from resources directory.
[14:43:06.306] [INFO   ] thread dealer starting.
[14:43:06.311] [INFO   ] thread dealer starting.
[14:43:15.049] [SEVERE ] updating countdown to 52499
[14:43:15.049] [SEVERE ] updating countdown to 52499
[14:43:15.049] [SEVERE ] updating countdown to 52499
[14:43:15.049] [SEVERE ] updating countdown to 52499
[14:43:15.049] [SEVERE ] updating countdown to 52499
[14:43:15.049] [SEVERE ] updating countdown to 52499
[14:43:15.050] [SEVERE ] updating countdown to 52498
[14:43:15.050] [SEVERE ] updating countdown to 52498
[14:43:15.050] [SEVERE ] updating countdown to 52498
[14:43:15.050] [SEVERE ] updating countdown to 52498
[14:43:15.050] [SEVERE ] updating countdown to 52498
[14:43:15.050] [SEVERE ] updating countdown to 52498
[14:43:15.050] [SEVERE ] updating countdown to 52498
[14:43:15.051] [SEVERE ] updating countdown to 52497
[14:43:15.051] [SEVERE ] updating countdown to 52497
[14:43:15.051] [SEVERE ] updating countdown to 52497
[14:43:15.051] [SEVERE ] updating countdown to 52497
[14:43:15.051] [SEVERE ] updating countdown to 52497
[14:43:15.051] [SEVERE ] updating countdown to 52497
[14:43:15.052] [SEVERE ] updating countdown to 52496
[14:43:15.052] [SEVERE ] updating countdown to 52496
[14:43:15.052] [SEVERE ] updating countdown to 52496
[14:43:15.052] [SEVERE ] updating countdown to 52496
[14:43:15.052] [SEVERE ] updating countdown to 52496
[14:43:15.052] [SEVERE ] updating countdown to 52496
[14:43:15.052] [SEVERE ] updating countdown to 52496
[14:43:15.053] [SEVERE ] updating countdown to 52495
[14:43:15.053] [SEVERE ] updating countdown to 52495
[14:43:15.053] [SEVERE ] updating countdown to 52495
[14:43:15.053] [SEVERE ] updating countdown to 52495
[14:43:15.053] [SEVERE ] updating countdown to 52495
[14:43:15.053] [SEVERE ] updating countdown to 52495
[14:43:15.053] [SEVERE ] updating countdown to 52495
[14:43:15.054] [SEVERE ] updating countdown to 52494
[14:43:15.054] [SEVERE ] updating countdown to 52494
[14:43:15.054] [SEVERE ] updating countdown to 52494
[14:43:15.054] [SEVERE ] updating countdown to 52494
[14:43:15.054] [SEVERE ] updating countdown to 52494
[14:43:15.054] [SEVERE ] updating countdown to 52494
[14:43:15.054] [SEVERE ] updating countdown to 52494
[14:43:15.055] [SEVERE ] updating countdown to 52493
[14:43:15.055] [SEVERE ] updating countdown to 52493
[14:43:15.055] [SEVERE ] updating countdown to 52493
[14:43:15.055] [SEVERE ] updating countdown to 52493
[14:43:15.055] [SEVERE ] updating countdown to 52493
[14:43:15.055] [SEVERE ] updating countdown to 52493
[14:43:15.056] [SEVERE ] updating countdown to 52492
[14:43:15.056] [SEVERE ] updating countdown to 52492
[14:43:15.056] [SEVERE ] updating countdown to 52492
[14:43:15.056] [SEVERE ] updating countdown to 52492
[14:43:15.056] [SEVERE ] updating countdown to 52492
[14:43:15.056] [SEVERE ] updating countdown to 52492
[14:43:15.057] [SEVERE ] updating countdown to 52491
[14:43:15.057] [SEVERE ] updating countdown to 52491
[14:43:15.057] [SEVERE ] updating countdown to 52491
[14:43:15.057] [SEVERE ] updating countdown to 52491
[14:43:15.057] [SEVERE ] updating countdown to 52491
[14:43:15.057] [SEVERE ] updating countdown to 52491
[14:43:15.058] [SEVERE ] updating countdown to 52490
[14:43:15.058] [SEVERE ] updating countdown to 52490
[14:43:15.058] [SEVERE ] updating countdown to 52490
[14:43:15.058] [SEVERE ] updating countdown to 52490
[14:43:15.058] [SEVERE ] updating countdown to 52490
[14:43:15.058] [SEVERE ] updating countdown to 52490
[14:43:15.059] [SEVERE ] updating countdown to 52489
[14:43:15.060] [SEVERE ] updating countdown to 52488
[14:43:15.060] [SEVERE ] updating countdown to 52488
[14:43:15.061] [SEVERE ] updating countdown to 52487
[14:43:15.061] [SEVERE ] updating countdown to 52487
[14:43:15.061] [SEVERE ] updating countdown to 52487
[14:43:15.062] [SEVERE ] updating countdown to 52486
[14:43:15.062] [SEVERE ] updating countdown to 52486
[14:43:15.062] [SEVERE ] updating countdown to 52486
[14:43:15.062] [SEVERE ] updating countdown to 52486
[14:43:15.063] [SEVERE ] updating countdown to 52485
[14:43:15.063] [SEVERE ] updating countdown to 52485
[14:43:15.063] [SEVERE ] updating countdown to 52485
[14:43:15.063] [SEVERE ] updating countdown to 52485
[14:43:15.063] [SEVERE ] updating countdown to 52485
[14:43:15.064] [SEVERE ] updating countdown to 52484
[14:43:15.064] [SEVERE ] updating countdown to 52484
[14:43:15.065] [SEVERE ] updating countdown to 52483
[14:43:15.065] [SEVERE ] updating countdown to 52483
[14:43:15.065] [SEVERE ] updating countdown to 52483
[14:43:15.065] [SEVERE ] updating countdown to 52483
[14:43:15.066] [SEVERE ] updating countdown to 52482
[14:43:15.066] [SEVERE ] updating countdown to 52482
[14:43:15.066] [SEVERE ] updating countdown to 52482
[14:43:15.066] [SEVERE ] updating countdown to 52482
[14:43:15.066] [SEVERE ] updating countdown to 52482
[14:43:15.066] [SEVERE ] updating countdown to 52482
[14:43:15.067] [SEVERE ] updating countdown to 52481
[14:43:15.067] [SEVERE ] updating countdown to 52481
[14:43:15.067] [SEVERE ] updating countdown to 52481
[14:43:15.067] [SEVERE ] updating countdown to 52481
[14:43:15.067] [SEVERE ] updating countdown to 52481
[14:43:15.067] [SEVERE ] updating countdown to 52481
[14:43:15.067] [SEVERE ] updating countdown to 52481
[14:43:15.068] [SEVERE ] updating countdown to 52480
[14:43:15.068] [SEVERE ] updating countdown to 52480
[14:43:15.068] [SEVERE ] updating countdown to 52480
[14:43:15.068] [SEVERE ] updating countdown to 52480
[14:43:15.068] [SEVERE ] updating countdown to 52480
[14:43:15.068] [SEVERE ] updating countdown to 52480
[14:43:15.069] [SEVERE ] updating countdown to 52479
[14:43:15.069] [SEVERE ] updating countdown to 52479
[14:43:15.069] [SEVERE ] updating countdown to 52479
[14:43:15.069] [SEVERE ] updating countdown to 52479
[14:43:15.069] [SEVERE ] updating countdown to 52479
[14:43:15.069] [SEVERE ] updating countdown to 52479
[14:43:15.069] [SEVERE ] updating countdown to 52479
[14:43:15.070] [SEVERE ] updating countdown to 52478
[14:43:15.070] [SEVERE ] updating countdown to 52478
[14:43:15.070] [SEVERE ] updating countdown to 52478
[14:43:15.070] [SEVERE ] updating countdown to 52478
[14:43:15.070] [SEVERE ] updating countdown to 52478
[14:43:15.070] [SEVERE ] updating countdown to 52478
[14:43:15.070] [SEVERE ] updating countdown to 52478
[14:43:15.071] [SEVERE ] updating countdown to 52477
[14:43:15.071] [SEVERE ] updating countdown to 52477
[14:43:15.072] [SEVERE ] updating countdown to 52476
[14:43:15.072] [SEVERE ] updating countdown to 52476
[14:43:15.072] [SEVERE ] updating countdown to 52476
[14:43:15.072] [SEVERE ] updating countdown to 52476
[14:43:15.072] [SEVERE ] updating countdown to 52476
[14:43:15.072] [SEVERE ] updating countdown to 52476
[14:43:15.073] [SEVERE ] updating countdown to 52475
[14:43:15.073] [SEVERE ] updating countdown to 52475
[14:43:15.073] [SEVERE ] updating countdown to 52475
[14:43:15.073] [SEVERE ] updating countdown to 52475
[14:43:15.073] [SEVERE ] updating countdown to 52475
[14:43:15.073] [SEVERE ] updating countdown to 52475
[14:43:15.074] [SEVERE ] updating countdown to 52474
[14:43:15.074] [SEVERE ] updating countdown to 52474
[14:43:15.074] [SEVERE ] updating countdown to 52474
[14:43:15.074] [SEVERE ] updating countdown to 52474
[14:43:15.074] [SEVERE ] updating countdown to 52474
[14:43:15.074] [SEVERE ] updating countdown to 52474
[14:43:15.075] [SEVERE ] updating countdown to 52473
[14:43:15.076] [SEVERE ] updating countdown to 52472
[14:43:15.076] [SEVERE ] updating countdown to 52472
[14:43:15.077] [SEVERE ] updating countdown to 52471
[14:43:15.077] [SEVERE ] updating countdown to 52471
[14:43:15.077] [SEVERE ] updating countdown to 52471
[14:43:15.078] [SEVERE ] updating countdown to 52470
[14:43:15.078] [SEVERE ] updating countdown to 52470
[14:43:15.078] [SEVERE ] updating countdown to 52470
[14:43:15.078] [SEVERE ] updating countdown to 52470
[14:43:15.078] [SEVERE ] updating countdown to 52470
[14:43:15.079] [SEVERE ] updating countdown to 52469
[14:43:15.079] [SEVERE ] updating countdown to 52469
[14:43:15.079] [SEVERE ] updating countdown to 52469
[14:43:15.079] [SEVERE ] updating countdown to 52469
[14:43:15.079] [SEVERE ] updating countdown to 52469
[14:43:15.080] [SEVERE ] updating countdown to 52468
[14:43:15.080] [SEVERE ] updating countdown to 52468
[14:43:15.080] [SEVERE ] updating countdown to 52468
[14:43:15.081] [SEVERE ] updating countdown to 52467
[14:43:15.081] [SEVERE ] updating countdown to 52467
[14:43:15.081] [SEVERE ] updating countdown to 52467
[14:43:15.082] [SEVERE ] updating countdown to 52466
[14:43:15.082] [SEVERE ] updating countdown to 52466
[14:43:15.082] [SEVERE ] updating countdown to 52466
[14:43:15.082] [SEVERE ] updating countdown to 52466
[14:43:15.082] [SEVERE ] updating countdown to 52466
[14:43:15.082] [SEVERE ] updating countdown to 52466
[14:43:15.083] [SEVERE ] updating countdown to 52465
[14:43:15.083] [SEVERE ] updating countdown to 52465
[14:43:15.083] [SEVERE ] updating countdown to 52465
[14:43:15.083] [SEVERE ] updating countdown to 52465
[14:43:15.083] [SEVERE ] updating countdown to 52465
[14:43:15.083] [SEVERE ] updating countdown to 52465
[14:43:15.084] [SEVERE ] updating countdown to 52464
[14:43:15.084] [SEVERE ] updating countdown to 52464
[14:43:15.084] [SEVERE ] updating countdown to 52464
[14:43:15.084] [SEVERE ] updating countdown to 52464
[14:43:15.084] [SEVERE ] updating countdown to 52464
[14:43:15.085] [SEVERE ] updating countdown to 52463
[14:43:15.085] [SEVERE ] updating countdown to 52463
[14:43:15.085] [SEVERE ] updating countdown to 52463
[14:43:15.085] [SEVERE ] updating countdown to 52463
[14:43:15.085] [SEVERE ] updating countdown to 52463
[14:43:15.085] [SEVERE ] updating countdown to 52463
[14:43:15.085] [SEVERE ] updating countdown to 52463
[14:43:15.086] [SEVERE ] updating countdown to 52462
[14:43:15.086] [SEVERE ] updating countdown to 52462
[14:43:15.086] [SEVERE ] updating countdown to 52462
[14:43:15.086] [SEVERE ] updating countdown to 52462
[14:43:15.086] [SEVERE ] updating countdown to 52462
[14:43:15.086] [SEVERE ] updating countdown to 52462
[14:43:15.087] [SEVERE ] updating countdown to 52461
[14:43:15.087] [SEVERE ] updating countdown to 52461
[14:43:15.087] [SEVERE ] updating countdown to 52461
[14:43:15.087] [SEVERE ] updating countdown to 52461
[14:43:15.087] [SEVERE ] updating countdown to 52461
[14:43:15.087] [SEVERE ] updating countdown to 52461
[14:43:15.088] [SEVERE ] updating countdown to 52460
[14:43:15.088] [SEVERE ] updating countdown to 52460
[14:43:15.088] [SEVERE ] updating countdown to 52460
[14:43:15.088] [SEVERE ] updating countdown to 52460
[14:43:15.088] [SEVERE ] updating countdown to 52460
[14:43:15.088] [SEVERE ] updating countdown to 52460
[14:43:15.089] [SEVERE ] updating countdown to 52459
[14:43:15.089] [SEVERE ] updating countdown to 52459
[14:43:15.089] [SEVERE ] updating countdown to 52459
[14:43:15.089] [SEVERE ] updating countdown to 52459
[14:43:15.089] [SEVERE ] updating countdown to 52459
[14:43:15.089] [SEVERE ] updating countdown to 52459
[14:43:15.090] [SEVERE ] updating countdown to 52458
[14:43:15.090] [SEVERE ] updating countdown to 52458
[14:43:15.090] [SEVERE ] updating countdown to 52458
[14:43:15.090] [SEVERE ] updating countdown to 52458
[14:43:15.090] [SEVERE ] updating countdown to 52458
[14:43:15.090] [SEVERE ] updating countdown to 52458
[14:43:15.090] [SEVERE ] updating countdown to 52458
[14:43:15.091] [SEVERE ] updating countdown to 52457
[14:43:15.091] [SEVERE ] updating countdown to 52457
[14:43:15.091] [SEVERE ] updating countdown to 52457
[14:43:15.091] [SEVERE ] updating countdown to 52457
[14:43:15.091] [SEVERE ] updating countdown to 52457
[14:43:15.092] [SEVERE ] updating countdown to 52456
[14:43:15.092] [SEVERE ] updating countdown to 52456
[14:43:15.093] [SEVERE ] updating countdown to 52455
[14:43:15.093] [SEVERE ] updating countdown to 52455
[14:43:15.094] [SEVERE ] updating countdown to 52454
[14:43:15.094] [SEVERE ] updating countdown to 52454
[14:43:15.094] [SEVERE ] updating countdown to 52454
[14:43:15.094] [SEVERE ] updating countdown to 52454
[14:43:15.095] [SEVERE ] updating countdown to 52453
[14:43:15.095] [SEVERE ] updating countdown to 52453
[14:43:15.095] [SEVERE ] updating countdown to 52453
[14:43:15.095] [SEVERE ] updating countdown to 52453
[14:43:15.096] [SEVERE ] updating countdown to 52452
[14:43:15.096] [SEVERE ] updating countdown to 52452
[14:43:15.096] [SEVERE ] updating countdown to 52452
[14:43:15.096] [SEVERE ] updating countdown to 52452
[14:43:15.096] [SEVERE ] updating countdown to 52452
[14:43:15.097] [SEVERE ] updating countdown to 52451
[14:43:15.097] [SEVERE ] updating countdown to 52451
[14:43:15.097] [SEVERE ] updating countdown to 52451
[14:43:15.098] [SEVERE ] updating countdown to 52450
[14:43:15.098] [SEVERE ] updating countdown to 52450
[14:43:15.099] [SEVERE ] updating countdown to 52449
[14:43:15.099] [SEVERE ] updating countdown to 52449
[14:43:15.099] [SEVERE ] updating countdown to 52449
[14:43:15.099] [SEVERE ] updating countdown to 52449
[14:43:15.099] [SEVERE ] updating countdown to 52449
[14:43:15.100] [SEVERE ] updating countdown to 52448
[14:43:15.100] [SEVERE ] updating countdown to 52448
[14:43:15.100] [SEVERE ] updating countdown to 52448
[14:43:15.100] [SEVERE ] updating countdown to 52448
[14:43:15.100] [SEVERE ] updating countdown to 52448
[14:43:15.100] [SEVERE ] updating countdown to 52448
[14:43:15.101] [SEVERE ] updating countdown to 52447
[14:43:15.101] [SEVERE ] updating countdown to 52447
[14:43:15.101] [SEVERE ] updating countdown to 52447
[14:43:15.101] [SEVERE ] updating countdown to 52447
[14:43:15.101] [SEVERE ] updating countdown to 52447
[14:43:15.101] [SEVERE ] updating countdown to 52447
[14:43:15.101] [SEVERE ] updating countdown to 52447
[14:43:15.102] [SEVERE ] updating countdown to 52446
[14:43:15.102] [SEVERE ] updating countdown to 52446
[14:43:15.102] [SEVERE ] updating countdown to 52446
[14:43:15.102] [SEVERE ] updating countdown to 52446
[14:43:15.102] [SEVERE ] updating countdown to 52446
[14:43:15.102] [SEVERE ] updating countdown to 52446
[14:43:15.102] [SEVERE ] updating countdown to 52446
[14:43:15.103] [SEVERE ] updating countdown to 52445
[14:43:15.103] [SEVERE ] updating countdown to 52445
[14:43:15.103] [SEVERE ] updating countdown to 52445
[14:43:15.103] [SEVERE ] updating countdown to 52445
[14:43:15.103] [SEVERE ] updating countdown to 52445
[14:43:15.104] [SEVERE ] updating countdown to 52444
[14:43:15.104] [SEVERE ] updating countdown to 52444
[14:43:15.104] [SEVERE ] updating countdown to 52444
[14:43:15.104] [SEVERE ] updating countdown to 52444
[14:43:15.104] [SEVERE ] updating countdown to 52444
[14:43:15.104] [SEVERE ] updating countdown to 52444
[14:43:15.104] [SEVERE ] updating countdown to 52444
[14:43:15.105] [SEVERE ] updating countdown to 52443
[14:43:15.105] [SEVERE ] updating countdown to 52443
[14:43:15.105] [SEVERE ] updating countdown to 52443
[14:43:15.105] [SEVERE ] updating countdown to 52443
[14:43:15.105] [SEVERE ] updating countdown to 52443
[14:43:15.105] [SEVERE ] updating countdown to 52443
[14:43:15.105] [SEVERE ] updating countdown to 52443
[14:43:15.106] [SEVERE ] updating countdown to 52442
[14:43:15.106] [SEVERE ] updating countdown to 52442
[14:43:15.106] [SEVERE ] updating countdown to 52442
[14:43:15.106] [SEVERE ] updating countdown to 52442
[14:43:15.106] [SEVERE ] updating countdown to 52442
[14:43:15.106] [SEVERE ] updating countdown to 52442
[14:43:15.107] [SEVERE ] updating countdown to 52441
[14:43:15.107] [SEVERE ] updating countdown to 52441
[14:43:15.107] [SEVERE ] updating countdown to 52441
[14:43:15.107] [SEVERE ] updating countdown to 52441
[14:43:15.107] [SEVERE ] updating countdown to 52441
[14:43:15.107] [SEVERE ] updating countdown to 52441
[14:43:15.107] [SEVERE ] updating countdown to 52441
[14:43:15.108] [SEVERE ] updating countdown to 52440
[14:43:15.108] [SEVERE ] updating countdown to 52440
[14:43:15.108] [SEVERE ] updating countdown to 52440
[14:43:15.108] [SEVERE ] updating countdown to 52440
[14:43:15.108] [SEVERE ] updating countdown to 52440
[14:43:15.108] [SEVERE ] updating countdown to 52440
[14:43:15.109] [SEVERE ] updating countdown to 52439
[14:43:15.109] [SEVERE ] updating countdown to 52439
[14:43:15.110] [SEVERE ] updating countdown to 52438
[14:43:15.110] [SEVERE ] updating countdown to 52438
[14:43:15.110] [SEVERE ] updating countdown to 52438
[14:43:15.111] [SEVERE ] updating countdown to 52437
[14:43:15.111] [SEVERE ] updating countdown to 52437
[14:43:15.111] [SEVERE ] updating countdown to 52437
[14:43:15.111] [SEVERE ] updating countdown to 52437
[14:43:15.112] [SEVERE ] updating countdown to 52436
[14:43:15.112] [SEVERE ] updating countdown to 52436
[14:43:15.112] [SEVERE ] updating countdown to 52436
[14:43:15.112] [SEVERE ] updating countdown to 52436
[14:43:15.112] [SEVERE ] updating countdown to 52436
[14:43:15.113] [SEVERE ] updating countdown to 52435
[14:43:15.113] [SEVERE ] updating countdown to 52435
[14:43:15.113] [SEVERE ] updating countdown to 52435
[14:43:15.113] [SEVERE ] updating countdown to 52435
[14:43:15.114] [SEVERE ] updating countdown to 52434
[14:43:15.114] [SEVERE ] updating countdown to 52434
[14:43:15.115] [SEVERE ] updating countdown to 52433
[14:43:15.115] [SEVERE ] updating countdown to 52433
[14:43:15.115] [SEVERE ] updating countdown to 52433
[14:43:15.115] [SEVERE ] updating countdown to 52433
[14:43:15.115] [SEVERE ] updating countdown to 52433
[14:43:15.115] [SEVERE ] updating countdown to 52433
[14:43:15.116] [SEVERE ] updating countdown to 52432
[14:43:15.116] [SEVERE ] updating countdown to 52432
[14:43:15.116] [SEVERE ] updating countdown to 52432
[14:43:15.116] [SEVERE ] updating countdown to 52432
[14:43:15.116] [SEVERE ] updating countdown to 52432
[14:43:15.116] [SEVERE ] updating countdown to 52432
[14:43:15.116] [SEVERE ] updating countdown to 52432
[14:43:15.117] [SEVERE ] updating countdown to 52431
[14:43:15.117] [SEVERE ] updating countdown to 52431
[14:43:15.117] [SEVERE ] updating countdown to 52431
[14:43:15.117] [SEVERE ] updating countdown to 52431
[14:43:15.117] [SEVERE ] updating countdown to 52431
[14:43:15.117] [SEVERE ] updating countdown to 52431
[14:43:15.118] [SEVERE ] updating countdown to 52430
[14:43:15.118] [SEVERE ] updating countdown to 52430
[14:43:15.118] [SEVERE ] updating countdown to 52430
[14:43:15.118] [SEVERE ] updating countdown to 52430
[14:43:15.118] [SEVERE ] updating countdown to 52430
[14:43:15.118] [SEVERE ] updating countdown to 52430
[14:43:15.118] [SEVERE ] updating countdown to 52430
[14:43:15.119] [SEVERE ] updating countdown to 52429
[14:43:15.119] [SEVERE ] updating countdown to 52429
[14:43:15.119] [SEVERE ] updating countdown to 52429
[14:43:15.119] [SEVERE ] updating countdown to 52429
[14:43:15.119] [SEVERE ] updating countdown to 52429
[14:43:15.119] [SEVERE ] updating countdown to 52429
[14:43:15.119] [SEVERE ] updating countdown to 52429
[14:43:15.120] [SEVERE ] updating countdown to 52428
[14:43:15.120] [SEVERE ] updating countdown to 52428
[14:43:15.120] [SEVERE ] updating countdown to 52428
[14:43:15.120] [SEVERE ] updating countdown to 52428
[14:43:15.120] [SEVERE ] updating countdown to 52428
[14:43:15.120] [SEVERE ] updating countdown to 52428
[14:43:15.121] [SEVERE ] updating countdown to 52427
[14:43:15.121] [SEVERE ] updating countdown to 52427
[14:43:15.121] [SEVERE ] updating countdown to 52427
[14:43:15.121] [SEVERE ] updating countdown to 52427
[14:43:15.121] [SEVERE ] updating countdown to 52427
[14:43:15.121] [SEVERE ] updating countdown to 52427
[14:43:15.121] [SEVERE ] updating countdown to 52427
[14:43:15.122] [SEVERE ] updating countdown to 52426
[14:43:15.122] [SEVERE ] updating countdown to 52426
[14:43:15.122] [SEVERE ] updating countdown to 52426
[14:43:15.122] [SEVERE ] updating countdown to 52426
[14:43:15.122] [SEVERE ] updating countdown to 52426
[14:43:15.122] [SEVERE ] updating countdown to 52426
[14:43:15.122] [SEVERE ] updating countdown to 52426
[14:43:15.123] [SEVERE ] updating countdown to 52425
[14:43:15.123] [SEVERE ] updating countdown to 52425
[14:43:15.123] [SEVERE ] updating countdown to 52425
[14:43:15.123] [SEVERE ] updating countdown to 52425
[14:43:15.123] [SEVERE ] updating countdown to 52425
[14:43:15.123] [SEVERE ] updating countdown to 52425
[14:43:15.123] [SEVERE ] updating countdown to 52425
[14:43:15.124] [SEVERE ] updating countdown to 52424
[14:43:15.124] [SEVERE ] updating countdown to 52424
[14:43:15.124] [SEVERE ] updating countdown to 52424
[14:43:15.124] [SEVERE ] updating countdown to 52424
[14:43:15.124] [SEVERE ] updating countdown to 52424
[14:43:15.125] [SEVERE ] updating countdown to 52423
[14:43:15.125] [SEVERE ] updating countdown to 52423
[14:43:15.126] [SEVERE ] updating countdown to 52422
[14:43:15.126] [SEVERE ] updating countdown to 52422
[14:43:15.127] [SEVERE ] updating countdown to 52421
[14:43:15.127] [SEVERE ] updating countdown to 52421
[14:43:15.127] [SEVERE ] updating countdown to 52421
[14:43:15.127] [SEVERE ] updating countdown to 52421
[14:43:15.128] [SEVERE ] updating countdown to 52420
[14:43:15.128] [SEVERE ] updating countdown to 52420
[14:43:15.128] [SEVERE ] updating countdown to 52420
[14:43:15.128] [SEVERE ] updating countdown to 52420
[14:43:15.128] [SEVERE ] updating countdown to 52420
[14:43:15.129] [SEVERE ] updating countdown to 52419
[14:43:15.129] [SEVERE ] updating countdown to 52419
[14:43:15.129] [SEVERE ] updating countdown to 52419
[14:43:15.129] [SEVERE ] updating countdown to 52419
[14:43:15.129] [SEVERE ] updating countdown to 52419
[14:43:15.129] [SEVERE ] updating countdown to 52419
[14:43:15.130] [SEVERE ] updating countdown to 52418
[14:43:15.130] [SEVERE ] updating countdown to 52418
[14:43:15.130] [SEVERE ] updating countdown to 52418
[14:43:15.130] [SEVERE ] updating countdown to 52418
[14:43:15.131] [SEVERE ] updating countdown to 52417
[14:43:15.131] [SEVERE ] updating countdown to 52417
[14:43:15.131] [SEVERE ] updating countdown to 52417
[14:43:15.132] [SEVERE ] updating countdown to 52416
[14:43:15.132] [SEVERE ] updating countdown to 52416
[14:43:15.132] [SEVERE ] updating countdown to 52416
[14:43:15.132] [SEVERE ] updating countdown to 52416
[14:43:15.132] [SEVERE ] updating countdown to 52416
[14:43:15.133] [SEVERE ] updating countdown to 52415
[14:43:15.133] [SEVERE ] updating countdown to 52415
[14:43:15.133] [SEVERE ] updating countdown to 52415
[14:43:15.133] [SEVERE ] updating countdown to 52415
[14:43:15.133] [SEVERE ] updating countdown to 52415
[14:43:15.133] [SEVERE ] updating countdown to 52415
[14:43:15.134] [SEVERE ] updating countdown to 52414
[14:43:15.134] [SEVERE ] updating countdown to 52414
[14:43:15.134] [SEVERE ] updating countdown to 52414
[14:43:15.134] [SEVERE ] updating countdown to 52414
[14:43:15.134] [SEVERE ] updating countdown to 52414
[14:43:15.134] [SEVERE ] updating countdown to 52414
[14:43:15.134] [SEVERE ] updating countdown to 52414
[14:43:15.135] [SEVERE ] updating countdown to 52413
[14:43:15.135] [SEVERE ] updating countdown to 52413
[14:43:15.135] [SEVERE ] updating countdown to 52413
[14:43:15.135] [SEVERE ] updating countdown to 52413
[14:43:15.135] [SEVERE ] updating countdown to 52413
[14:43:15.136] [SEVERE ] updating countdown to 52412
[14:43:15.136] [SEVERE ] updating countdown to 52412
[14:43:15.136] [SEVERE ] updating countdown to 52412
[14:43:15.136] [SEVERE ] updating countdown to 52412
[14:43:15.136] [SEVERE ] updating countdown to 52412
[14:43:15.136] [SEVERE ] updating countdown to 52412
[14:43:15.136] [SEVERE ] updating countdown to 52412
[14:43:15.137] [SEVERE ] updating countdown to 52411
[14:43:15.137] [SEVERE ] updating countdown to 52411
[14:43:15.137] [SEVERE ] updating countdown to 52411
[14:43:15.137] [SEVERE ] updating countdown to 52411
[14:43:15.137] [SEVERE ] updating countdown to 52411
[14:43:15.137] [SEVERE ] updating countdown to 52411
[14:43:15.137] [SEVERE ] updating countdown to 52411
[14:43:15.138] [SEVERE ] updating countdown to 52410
[14:43:15.138] [SEVERE ] updating countdown to 52410
[14:43:15.138] [SEVERE ] updating countdown to 52410
[14:43:15.138] [SEVERE ] updating countdown to 52410
[14:43:15.138] [SEVERE ] updating countdown to 52410
[14:43:15.138] [SEVERE ] updating countdown to 52410
[14:43:15.139] [SEVERE ] updating countdown to 52409
[14:43:15.139] [SEVERE ] updating countdown to 52409
[14:43:15.139] [SEVERE ] updating countdown to 52409
[14:43:15.139] [SEVERE ] updating countdown to 52409
[14:43:15.139] [SEVERE ] updating countdown to 52409
[14:43:15.139] [SEVERE ] updating countdown to 52409
[14:43:15.140] [SEVERE ] updating countdown to 52408
[14:43:15.140] [SEVERE ] updating countdown to 52408
[14:43:15.140] [SEVERE ] updating countdown to 52408
[14:43:15.140] [SEVERE ] updating countdown to 52408
[14:43:15.140] [SEVERE ] updating countdown to 52408
[14:43:15.140] [SEVERE ] updating countdown to 52408
[14:43:15.141] [SEVERE ] updating countdown to 52407
[14:43:15.141] [SEVERE ] updating countdown to 52407
[14:43:15.141] [SEVERE ] updating countdown to 52407
[14:43:15.141] [SEVERE ] updating countdown to 52407
[14:43:15.141] [SEVERE ] updating countdown to 52407
[14:43:15.141] [SEVERE ] updating countdown to 52407
[14:43:15.142] [SEVERE ] updating countdown to 52406
[14:43:15.143] [SEVERE ] updating countdown to 52405
[14:43:15.143] [SEVERE ] updating countdown to 52405
[14:43:15.144] [SEVERE ] updating countdown to 52404
[14:43:15.144] [SEVERE ] updating countdown to 52404
[14:43:15.144] [SEVERE ] updating countdown to 52404
[14:43:15.144] [SEVERE ] updating countdown to 52404
[14:43:15.145] [SEVERE ] updating countdown to 52403
[14:43:15.145] [SEVERE ] updating countdown to 52403
[14:43:15.145] [SEVERE ] updating countdown to 52403
[14:43:15.145] [SEVERE ] updating countdown to 52403
[14:43:15.145] [SEVERE ] updating countdown to 52403
[14:43:15.146] [SEVERE ] updating countdown to 52402
[14:43:15.146] [SEVERE ] updating countdown to 52402
[14:43:15.146] [SEVERE ] updating countdown to 52402
[14:43:15.146] [SEVERE ] updating countdown to 52402
[14:43:15.146] [SEVERE ] updating countdown to 52402
[14:43:15.147] [SEVERE ] updating countdown to 52401
[14:43:15.147] [SEVERE ] updating countdown to 52401
[14:43:15.148] [SEVERE ] updating countdown to 52400
[14:43:15.148] [SEVERE ] updating countdown to 52400
[14:43:15.149] [SEVERE ] updating countdown to 52399
[14:43:15.149] [SEVERE ] updating countdown to 52399
[14:43:15.149] [SEVERE ] updating countdown to 52399
[14:43:15.149] [SEVERE ] updating countdown to 52399
[14:43:15.149] [SEVERE ] updating countdown to 52399
[14:43:15.149] [SEVERE ] updating countdown to 52399
[14:43:15.150] [SEVERE ] updating countdown to 52398
[14:43:15.150] [SEVERE ] updating countdown to 52398
[14:43:15.150] [SEVERE ] updating countdown to 52398
[14:43:15.150] [SEVERE ] updating countdown to 52398
[14:43:15.150] [SEVERE ] updating countdown to 52398
[14:43:15.150] [SEVERE ] updating countdown to 52398
[14:43:15.151] [SEVERE ] updating countdown to 52397
[14:43:15.151] [SEVERE ] updating countdown to 52397
[14:43:15.151] [SEVERE ] updating countdown to 52397
